protein1,protein2,y_true,y_score
ENSP00000044462,ENSP00000363993,1,0.7933333333333333
ENSP00000293404,ENSP00000400333,0,0.36
ENSP00000319482,ENSP00000482313,0,0.31166666666666665
ENSP00000290246,ENSP00000485033,1,0.64
ENSP00000355955,ENSP00000362948,0,0.4866666666666667
ENSP00000225983,ENSP00000340874,1,0.6133333333333333
ENSP00000445002,ENSP00000356563,1,0.5933333333333334
ENSP00000355580,ENSP00000356237,0,0.2966666666666667
ENSP00000347409,ENSP00000440689,0,0.395
ENSP00000241436,ENSP00000367164,0,0.10833333333333334
ENSP00000259324,ENSP00000486252,0,0.38333333333333336
ENSP00000320508,ENSP00000366243,0,0.24
ENSP00000363840,ENSP00000297268,1,0.9083333333333333
ENSP00000333212,ENSP00000497784,1,0.625
ENSP00000198801,ENSP00000356265,0,0.07333333333333333
ENSP00000324124,ENSP00000415536,1,0.64
ENSP00000250863,ENSP00000262158,0,0.425
ENSP00000371606,ENSP00000477922,0,0.17166666666666666
ENSP00000332549,ENSP00000309591,1,0.9066666666666666
ENSP00000360798,ENSP00000483185,1,0.695
ENSP00000359077,ENSP00000011619,1,0.5666666666666667
ENSP00000274306,ENSP00000357123,0,0.3516666666666667
ENSP00000460871,ENSP00000446184,1,0.77
ENSP00000219169,ENSP00000344468,0,0.28
ENSP00000279488,ENSP00000371362,0,0.2916666666666667
ENSP00000300030,ENSP00000363436,0,0.23166666666666666
ENSP00000309542,ENSP00000338728,0,0.125
ENSP00000290158,ENSP00000358563,1,0.44
ENSP00000330694,ENSP00000363868,0,0.325
ENSP00000344208,ENSP00000261601,1,0.29333333333333333
ENSP00000253107,ENSP00000382688,0,0.45166666666666666
ENSP00000358742,ENSP00000373772,0,0.54
ENSP00000376776,ENSP00000403644,1,0.6416666666666667
ENSP00000302327,ENSP00000384347,0,0.21
ENSP00000240316,ENSP00000327145,0,0.33
ENSP00000328484,ENSP00000352627,1,1.0
ENSP00000364016,ENSP00000458537,1,0.2783333333333333
ENSP00000269305,ENSP00000313420,1,0.8483333333333334
ENSP00000260228,ENSP00000337797,0,0.23
ENSP00000355780,ENSP00000424328,0,0.6783333333333333
ENSP00000496150,ENSP00000370254,1,0.6783333333333333
ENSP00000445757,ENSP00000296564,1,0.6666666666666666
ENSP00000270625,ENSP00000311135,1,0.8933333333333333
ENSP00000358925,ENSP00000271332,1,0.28833333333333333
ENSP00000358474,ENSP00000348838,1,0.6083333333333333
ENSP00000351777,ENSP00000360609,1,0.9116666666666666
ENSP00000379616,ENSP00000450385,1,0.9183333333333333
ENSP00000428619,ENSP00000366135,1,0.89
ENSP00000276390,ENSP00000290949,1,0.8016666666666666
ENSP00000348849,ENSP00000379506,1,0.9833333333333333
ENSP00000346050,ENSP00000216190,1,0.9033333333333333
ENSP00000380888,ENSP00000357907,1,0.5533333333333333
ENSP00000293549,ENSP00000387310,1,0.6566666666666666
ENSP00000288840,ENSP00000326018,0,0.2733333333333333
ENSP00000256593,ENSP00000304895,0,0.385
ENSP00000402084,ENSP00000266970,1,0.6733333333333333
ENSP00000484998,ENSP00000483688,1,0.8866666666666667
ENSP00000274255,ENSP00000263202,1,0.5066666666666667
ENSP00000357769,ENSP00000477602,0,0.035
ENSP00000463842,ENSP00000492441,1,0.9233333333333333
ENSP00000359719,ENSP00000481554,1,0.8616666666666667
ENSP00000373312,ENSP00000264883,1,0.6966666666666667
ENSP00000369703,ENSP00000275603,1,0.78
ENSP00000396301,ENSP00000335321,1,0.955
ENSP00000378488,ENSP00000385006,0,0.19666666666666666
ENSP00000487365,ENSP00000364801,1,0.8983333333333333
ENSP00000341082,ENSP00000449884,1,0.9066666666666666
ENSP00000292476,ENSP00000489061,0,0.37666666666666665
ENSP00000292432,ENSP00000264162,1,0.475
ENSP00000230050,ENSP00000419449,1,0.8866666666666667
ENSP00000374183,ENSP00000488437,0,0.13666666666666666
ENSP00000226574,ENSP00000354394,1,0.68
ENSP00000354532,ENSP00000480826,0,0.3516666666666667
ENSP00000414350,ENSP00000436455,0,0.3416666666666667
ENSP00000259727,ENSP00000355847,1,0.62
ENSP00000330945,ENSP00000387170,0,0.3466666666666667
ENSP00000482674,ENSP00000358154,1,1.0
ENSP00000262160,ENSP00000304987,0,0.3983333333333333
ENSP00000265471,ENSP00000419298,0,0.16833333333333333
ENSP00000411719,ENSP00000245206,1,0.69
ENSP00000229390,ENSP00000304004,0,0.3566666666666667
ENSP00000410294,ENSP00000371790,1,0.6083333333333333
ENSP00000371037,ENSP00000256343,1,0.535
ENSP00000376808,ENSP00000414095,1,0.7566666666666667
ENSP00000234454,ENSP00000263710,0,0.2633333333333333
ENSP00000322716,ENSP00000352252,1,0.8983333333333333
ENSP00000378897,ENSP00000307126,1,0.6166666666666667
ENSP00000231368,ENSP00000440374,0,0.24166666666666667
ENSP00000262460,ENSP00000307288,1,0.6833333333333333
ENSP00000301740,ENSP00000495556,0,0.5433333333333333
ENSP00000356198,ENSP00000477639,1,0.335
ENSP00000354394,ENSP00000376765,1,0.5816666666666667
ENSP00000240423,ENSP00000260731,1,0.695
ENSP00000350036,ENSP00000477973,1,0.49833333333333335
ENSP00000264110,ENSP00000312150,0,0.3883333333333333
ENSP00000268058,ENSP00000396045,0,0.185
ENSP00000160827,ENSP00000370299,0,0.28
ENSP00000389182,ENSP00000274054,1,0.3983333333333333
ENSP00000352257,ENSP00000276603,1,0.8016666666666666
ENSP00000302783,ENSP00000497574,0,0.46
ENSP00000289805,ENSP00000455716,0,0.22333333333333333
ENSP00000251864,ENSP00000470788,0,0.35333333333333333
ENSP00000344942,ENSP00000399970,0,0.46
ENSP00000345731,ENSP00000432688,0,0.15
ENSP00000361636,ENSP00000370975,1,0.8316666666666667
ENSP00000397082,ENSP00000361400,1,0.3516666666666667
ENSP00000301587,ENSP00000367939,1,0.7
ENSP00000283243,ENSP00000371175,0,0.22166666666666668
ENSP00000265990,ENSP00000354649,0,0.29
ENSP00000216259,ENSP00000356602,0,0.405
ENSP00000453858,ENSP00000417335,1,0.47333333333333333
ENSP00000373312,ENSP00000411355,0,0.6666666666666666
ENSP00000482169,ENSP00000333685,1,0.6233333333333333
ENSP00000304467,ENSP00000379364,0,0.39
ENSP00000325120,ENSP00000268712,1,0.6883333333333334
ENSP00000215567,ENSP00000349723,0,0.16666666666666666
ENSP00000326042,ENSP00000371141,0,0.08833333333333333
ENSP00000427793,ENSP00000435509,0,0.2816666666666667
ENSP00000385725,ENSP00000379372,1,0.7666666666666667
ENSP00000351338,ENSP00000442736,1,0.6766666666666666
ENSP00000300413,ENSP00000261973,1,0.8916666666666667
ENSP00000220966,ENSP00000391803,0,0.26
ENSP00000364163,ENSP00000292599,1,0.65
ENSP00000339720,ENSP00000441126,1,0.69
ENSP00000310448,ENSP00000388806,0,0.7066666666666667
ENSP00000294189,ENSP00000455469,0,0.315
ENSP00000484640,ENSP00000415454,1,0.5866666666666667
ENSP00000261507,ENSP00000323065,0,0.4716666666666667
ENSP00000347277,ENSP00000377486,1,0.905
ENSP00000424655,ENSP00000350512,1,0.6416666666666667
ENSP00000444136,ENSP00000222567,1,0.5666666666666667
ENSP00000332879,ENSP00000408204,0,0.08
ENSP00000282344,ENSP00000396320,0,0.375
ENSP00000355279,ENSP00000357315,0,0.425
ENSP00000361914,ENSP00000358414,1,0.5733333333333334
ENSP00000364794,ENSP00000418803,0,0.7133333333333334
ENSP00000215659,ENSP00000448665,1,0.5133333333333333
ENSP00000223129,ENSP00000317904,0,0.49166666666666664
ENSP00000242261,ENSP00000309402,0,0.17666666666666667
ENSP00000296792,ENSP00000362588,0,0.4033333333333333
ENSP00000284320,ENSP00000384477,0,0.415
ENSP00000470972,ENSP00000261708,1,0.9283333333333333
ENSP00000305790,ENSP00000472998,1,0.62
ENSP00000364320,ENSP00000348849,1,0.9433333333333334
ENSP00000298292,ENSP00000392726,0,0.2633333333333333
ENSP00000243563,ENSP00000458585,0,0.44333333333333336
ENSP00000326804,ENSP00000304102,1,0.7633333333333333
ENSP00000293756,ENSP00000417291,0,0.17833333333333334
ENSP00000384952,ENSP00000360850,1,0.925
ENSP00000360317,ENSP00000360850,0,0.7166666666666667
ENSP00000262971,ENSP00000318635,1,0.41833333333333333
ENSP00000305255,ENSP00000262640,1,0.64
ENSP00000251871,ENSP00000311997,0,0.48
ENSP00000253063,ENSP00000498382,1,0.425
ENSP00000221930,ENSP00000376637,1,0.61
ENSP00000337386,ENSP00000389277,0,0.22333333333333333
ENSP00000259727,ENSP00000345096,1,0.5633333333333334
ENSP00000300688,ENSP00000284727,1,0.8316666666666667
ENSP00000300651,ENSP00000418082,1,0.8083333333333333
ENSP00000341805,ENSP00000490491,1,0.7066666666666667
ENSP00000261637,ENSP00000305790,0,0.6933333333333334
ENSP00000341268,ENSP00000351273,1,0.555
ENSP00000361107,ENSP00000395294,0,0.305
ENSP00000376345,ENSP00000354952,1,0.8316666666666667
ENSP00000377303,ENSP00000477639,1,0.43
ENSP00000419765,ENSP00000499750,0,0.28
ENSP00000379457,ENSP00000364802,1,0.825
ENSP00000002165,ENSP00000373489,0,0.17
ENSP00000216252,ENSP00000258962,1,0.7133333333333334
ENSP00000382250,ENSP00000270625,1,0.995
ENSP00000393388,ENSP00000487365,0,0.77
ENSP00000479284,ENSP00000483842,1,1.0
ENSP00000301764,ENSP00000326804,1,0.7216666666666667
ENSP00000281382,ENSP00000284727,0,0.435
ENSP00000262018,ENSP00000364840,0,0.3933333333333333
ENSP00000362121,ENSP00000464443,1,0.5966666666666667
ENSP00000328570,ENSP00000452007,1,0.2816666666666667
ENSP00000359506,ENSP00000250113,1,0.75
ENSP00000209873,ENSP00000471191,1,0.625
ENSP00000296684,ENSP00000371785,0,0.41
ENSP00000326981,ENSP00000496250,1,0.9583333333333334
ENSP00000267085,ENSP00000259407,1,0.46
ENSP00000247191,ENSP00000361298,1,0.8566666666666667
ENSP00000383996,ENSP00000448165,0,0.37666666666666665
ENSP00000386488,ENSP00000264157,1,0.6883333333333334
ENSP00000263253,ENSP00000454973,0,0.6216666666666667
ENSP00000244007,ENSP00000234310,1,0.75
ENSP00000314030,ENSP00000316329,0,0.29333333333333333
ENSP00000318641,ENSP00000445001,1,0.5083333333333333
ENSP00000253686,ENSP00000417602,1,0.8166666666666667
ENSP00000251203,ENSP00000306670,0,0.2633333333333333
ENSP00000359073,ENSP00000361980,0,0.36833333333333335
ENSP00000008938,ENSP00000347005,0,0.20166666666666666
ENSP00000341826,ENSP00000402154,0,0.46
ENSP00000457513,ENSP00000296684,1,0.72
ENSP00000314444,ENSP00000312185,1,0.615
ENSP00000393312,ENSP00000264664,1,0.605
ENSP00000338862,ENSP00000260443,1,0.9716666666666667
ENSP00000303525,ENSP00000379683,0,0.5133333333333333
ENSP00000403293,ENSP00000361540,1,0.7316666666666667
ENSP00000364782,ENSP00000306920,1,0.625
ENSP00000264431,ENSP00000359911,1,0.355
ENSP00000222693,ENSP00000366748,0,0.29
ENSP00000308179,ENSP00000358812,1,0.9416666666666667
ENSP00000083182,ENSP00000263056,0,0.48
ENSP00000367872,ENSP00000366694,1,0.43166666666666664
ENSP00000172229,ENSP00000427695,0,0.4116666666666667
ENSP00000281243,ENSP00000365817,0,0.47833333333333333
ENSP00000188312,ENSP00000263932,0,0.2866666666666667
ENSP00000489311,ENSP00000482674,1,0.9366666666666666
ENSP00000280155,ENSP00000326630,0,0.2
ENSP00000433760,ENSP00000498671,0,0.4083333333333333
ENSP00000329890,ENSP00000338082,0,0.2966666666666667
ENSP00000080059,ENSP00000262850,0,0.3616666666666667
ENSP00000373905,ENSP00000320092,1,0.62
ENSP00000376177,ENSP00000240652,1,0.43666666666666665
ENSP00000451291,ENSP00000399168,1,0.44166666666666665
ENSP00000339835,ENSP00000307208,1,0.9316666666666666
ENSP00000267938,ENSP00000294724,0,0.335
ENSP00000408526,ENSP00000409952,0,0.4
ENSP00000266735,ENSP00000347005,1,0.7566666666666667
ENSP00000326981,ENSP00000498019,1,0.96
ENSP00000276585,ENSP00000327589,0,0.525
ENSP00000335321,ENSP00000344241,1,0.44666666666666666
ENSP00000282276,ENSP00000295101,0,0.3883333333333333
ENSP00000354742,ENSP00000363054,0,0.46166666666666667
ENSP00000207870,ENSP00000445633,0,0.07666666666666666
ENSP00000379691,ENSP00000446215,0,0.495
ENSP00000287482,ENSP00000306099,0,0.355
ENSP00000332565,ENSP00000495860,0,0.425
ENSP00000452123,ENSP00000498801,0,0.25
ENSP00000261597,ENSP00000435096,0,0.7466666666666667
ENSP00000295491,ENSP00000315397,1,0.69
ENSP00000400591,ENSP00000310723,1,0.9366666666666666
ENSP00000299299,ENSP00000359380,0,0.49833333333333335
ENSP00000266735,ENSP00000363313,1,0.7116666666666667
ENSP00000290349,ENSP00000313851,0,0.5533333333333333
ENSP00000312999,ENSP00000259455,1,0.8166666666666667
ENSP00000497102,ENSP00000489597,1,0.43333333333333335
ENSP00000380024,ENSP00000350267,1,0.57
ENSP00000346088,ENSP00000362153,1,0.8783333333333333
ENSP00000359719,ENSP00000360266,1,0.875
ENSP00000366927,ENSP00000261733,1,0.895
ENSP00000404131,ENSP00000435534,0,0.38
ENSP00000319799,ENSP00000379430,0,0.17333333333333334
ENSP00000327440,ENSP00000401907,1,0.5616666666666666
ENSP00000356848,ENSP00000399982,1,0.66
ENSP00000338934,ENSP00000359719,1,0.8783333333333333
ENSP00000286732,ENSP00000311135,0,0.5483333333333333
ENSP00000449396,ENSP00000244537,1,0.6563888888888889
ENSP00000333326,ENSP00000364742,0,0.3
ENSP00000307305,ENSP00000340648,1,0.46166666666666667
ENSP00000297071,ENSP00000477572,0,0.275
ENSP00000501254,ENSP00000473990,1,0.47833333333333333
ENSP00000258648,ENSP00000359526,0,0.21833333333333332
ENSP00000376952,ENSP00000435619,0,0.32
ENSP00000230053,ENSP00000373657,0,0.335
ENSP00000362820,ENSP00000376276,1,0.845
ENSP00000300456,ENSP00000466680,0,0.25666666666666665
ENSP00000262995,ENSP00000433378,0,0.4216666666666667
ENSP00000300574,ENSP00000401303,1,0.6616666666666666
ENSP00000261416,ENSP00000491316,1,0.515
ENSP00000286574,ENSP00000301061,1,0.625
ENSP00000373404,ENSP00000472469,1,0.885
ENSP00000379057,ENSP00000398181,0,0.31666666666666665
ENSP00000296786,ENSP00000418529,0,0.3433333333333333
ENSP00000398560,ENSP00000316845,1,0.385
ENSP00000320821,ENSP00000350359,0,0.4866666666666667
ENSP00000383949,ENSP00000358812,1,0.9266666666666666
ENSP00000441000,ENSP00000362576,1,0.49666666666666665
ENSP00000358549,ENSP00000358939,1,0.7116666666666667
ENSP00000274063,ENSP00000309141,0,0.29833333333333334
ENSP00000385746,ENSP00000498945,0,0.17333333333333334
ENSP00000364412,ENSP00000387683,1,0.8216666666666667
ENSP00000304915,ENSP00000302234,1,0.6616666666666666
ENSP00000299626,ENSP00000354223,0,0.375
ENSP00000310829,ENSP00000481842,0,0.48833333333333334
ENSP00000262510,ENSP00000369075,0,0.20833333333333334
ENSP00000355013,ENSP00000356405,1,0.865
ENSP00000252825,ENSP00000349595,1,0.37166666666666665
ENSP00000356448,ENSP00000273130,1,0.675
ENSP00000460348,ENSP00000296215,1,0.8116666666666666
ENSP00000448219,ENSP00000494550,0,0.19833333333333333
ENSP00000249041,ENSP00000357928,0,0.10166666666666667
ENSP00000339524,ENSP00000430945,0,0.22166666666666668
ENSP00000351209,ENSP00000275493,1,0.7466666666666667
ENSP00000301740,ENSP00000318861,1,0.8
ENSP00000308610,ENSP00000264409,1,0.585
ENSP00000452763,ENSP00000300651,1,0.8366666666666667
ENSP00000288828,ENSP00000366475,1,0.4
ENSP00000005257,ENSP00000248572,0,0.76
ENSP00000261340,ENSP00000315137,0,0.3333333333333333
ENSP00000357753,ENSP00000466834,0,0.37333333333333335
ENSP00000380466,ENSP00000253686,1,0.8533333333333334
ENSP00000227752,ENSP00000299575,0,0.2866666666666667
ENSP00000329933,ENSP00000411825,0,0.45166666666666666
ENSP00000306138,ENSP00000379098,1,0.545
ENSP00000311430,ENSP00000305230,1,0.93
ENSP00000369981,ENSP00000409667,1,0.4716666666666667
ENSP00000451406,ENSP00000224356,1,0.815
ENSP00000401888,ENSP00000419060,1,0.7183333333333334
ENSP00000335082,ENSP00000357320,0,0.415
ENSP00000258080,ENSP00000449716,0,0.22333333333333333
ENSP00000269305,ENSP00000304226,1,0.74
ENSP00000295256,ENSP00000290765,1,0.6816666666666666
ENSP00000424846,ENSP00000452037,0,0.235
ENSP00000342262,ENSP00000367721,1,0.5816666666666667
ENSP00000252711,ENSP00000380942,0,0.56
ENSP00000300413,ENSP00000360689,0,0.6283333333333333
ENSP00000266126,ENSP00000286574,0,0.37833333333333335
ENSP00000317039,ENSP00000348527,0,0.39
ENSP00000401878,ENSP00000331682,1,0.6833333333333333
ENSP00000306788,ENSP00000225430,1,0.9266666666666666
ENSP00000216780,ENSP00000466259,1,0.75
ENSP00000447942,ENSP00000299300,1,0.8016666666666666
ENSP00000368984,ENSP00000441823,0,0.28
ENSP00000370989,ENSP00000442060,0,0.31333333333333335
ENSP00000250617,ENSP00000278568,1,0.6783333333333333
ENSP00000303325,ENSP00000403362,0,0.30833333333333335
ENSP00000359976,ENSP00000434516,1,0.595
ENSP00000420311,ENSP00000460871,1,0.9266666666666666
ENSP00000223795,ENSP00000362547,0,0.31166666666666665
ENSP00000276218,ENSP00000319636,0,0.30333333333333334
ENSP00000156626,ENSP00000417764,0,0.47833333333333333
ENSP00000292852,ENSP00000364486,0,0.27666666666666667
ENSP00000441953,ENSP00000209728,1,0.7316666666666667
ENSP00000220496,ENSP00000405514,0,0.3616666666666667
ENSP00000354201,ENSP00000420298,0,0.265
ENSP00000264157,ENSP00000334938,0,0.22166666666666668
ENSP00000223073,ENSP00000360526,0,0.5116666666666667
ENSP00000262584,ENSP00000366798,1,0.9883333333333333
ENSP00000363616,ENSP00000493900,0,0.23666666666666666
ENSP00000346001,ENSP00000407323,1,0.8933333333333333
ENSP00000414884,ENSP00000491651,0,0.25833333333333336
ENSP00000342156,ENSP00000291890,1,0.5466666666666666
ENSP00000483313,ENSP00000256001,1,0.7433333333333333
ENSP00000011619,ENSP00000266069,1,0.495
ENSP00000426941,ENSP00000315397,1,0.6666666666666666
ENSP00000370193,ENSP00000261245,1,0.8
ENSP00000306185,ENSP00000429744,0,0.41333333333333333
ENSP00000454836,ENSP00000363642,1,0.8083333333333333
ENSP00000364389,ENSP00000354916,1,0.325
ENSP00000265107,ENSP00000336733,0,0.22166666666666668
ENSP00000262134,ENSP00000435289,1,0.4033333333333333
ENSP00000361777,ENSP00000417864,1,0.39166666666666666
ENSP00000360266,ENSP00000212015,1,0.8
ENSP00000379366,ENSP00000424040,0,0.19833333333333333
ENSP00000376345,ENSP00000361264,1,0.755
ENSP00000302476,ENSP00000437125,1,0.5083333333333333
ENSP00000457513,ENSP00000274137,1,0.8
ENSP00000292879,ENSP00000466680,0,0.24833333333333332
ENSP00000330587,ENSP00000334872,1,0.6666666666666666
ENSP00000499089,ENSP00000339208,1,0.565
ENSP00000327048,ENSP00000369578,0,0.22166666666666668
ENSP00000321259,ENSP00000391481,1,0.795
ENSP00000341940,ENSP00000328968,1,0.5066666666666667
ENSP00000360850,ENSP00000342676,1,0.78
ENSP00000379353,ENSP00000318142,1,0.485
ENSP00000261733,ENSP00000231420,1,0.785
ENSP00000494708,ENSP00000494175,1,0.71
ENSP00000358696,ENSP00000304283,1,0.7416666666666667
ENSP00000377789,ENSP00000367817,1,0.39
ENSP00000253237,ENSP00000363746,1,0.6366666666666667
ENSP00000327025,ENSP00000395708,0,0.31
ENSP00000260102,ENSP00000384952,1,0.9033333333333333
ENSP00000346151,ENSP00000385450,1,0.58
ENSP00000472985,ENSP00000423399,1,0.9633333333333334
ENSP00000296490,ENSP00000477868,1,0.43
ENSP00000384653,ENSP00000421405,0,0.425
ENSP00000310129,ENSP00000356379,0,0.5433333333333333
ENSP00000251566,ENSP00000304133,0,0.345
ENSP00000303145,ENSP00000445725,0,0.26166666666666666
ENSP00000393241,ENSP00000490263,1,0.8733333333333333
ENSP00000296161,ENSP00000418194,1,0.47
ENSP00000240093,ENSP00000325526,1,0.62
ENSP00000262319,ENSP00000315112,0,0.3616666666666667
ENSP00000250237,ENSP00000282499,0,0.35833333333333334
ENSP00000329933,ENSP00000360918,0,0.18333333333333332
ENSP00000381636,ENSP00000381628,1,0.3566666666666667
ENSP00000292852,ENSP00000480091,0,0.23333333333333334
ENSP00000322396,ENSP00000339524,0,0.37333333333333335
ENSP00000318646,ENSP00000379506,1,0.9616666666666667
ENSP00000347046,ENSP00000385158,0,0.38666666666666666
ENSP00000261534,ENSP00000348769,0,0.14833333333333334
ENSP00000220849,ENSP00000215957,1,0.38166666666666665
ENSP00000300056,ENSP00000363993,0,0.49833333333333335
ENSP00000455106,ENSP00000308179,1,0.8116666666666666
ENSP00000369547,ENSP00000373298,0,0.25333333333333335
ENSP00000284637,ENSP00000373648,0,0.3016666666666667
ENSP00000336740,ENSP00000298159,1,0.545
ENSP00000220809,ENSP00000261405,1,0.5833333333333334
ENSP00000296266,ENSP00000390331,0,0.4083333333333333
ENSP00000283415,ENSP00000343577,0,0.31
ENSP00000296695,ENSP00000446916,1,0.3883333333333333
ENSP00000338703,ENSP00000345849,0,0.4033333333333333
ENSP00000359454,ENSP00000363553,0,0.245
ENSP00000356853,ENSP00000365243,0,0.4266666666666667
ENSP00000330875,ENSP00000308583,1,0.3983333333333333
ENSP00000348849,ENSP00000357564,0,0.81
ENSP00000370421,ENSP00000328364,1,0.37666666666666665
